name;id
Marmorplade (tykkelse 0,02 m);ab5b16ef-f24c-5287-8208-f77b0c9b5326
Melamin-skum;aeccc9fa-fbf4-59ff-af60-1557d08575a2
Messing;543e900e-c9ed-5d66-80b2-814b3d0c7c1f
Mineraluld, alm.;d46da4f1-8ceb-5c1e-9368-958bf9ad844f
Mineraluld, facadesystem;631c85cb-a717-5dfe-b615-80c77064b514
Mineraluld, løsfyld;e01a23c2-da7a-50e0-ae3c-3ce13abfe66c
Mineraluld, skråtag;c18601b9-96d5-5986-b345-088ae653aacc
Mineraluld, stenuld, rørskål;5a6ed6dd-285a-5992-b9e2-ee967daa81b1
Mineraluld, stenuld, teknisk pladeisolering;d735bf4f-1dcf-5866-8e7c-8382897a891f
Mineraluld, terræn;1cea881f-0400-52b4-a3d1-18bd43e991cf
Mineraluld, trykfast til tagsystem;c878f4b6-3686-552f-a995-3b269f92368d
Mørtel, armeringsmørtel, kunstharpiks spartelmasse;4ab5503b-45f0-54e8-b32d-e4e7a259be20
Mørtel, cementmørtel;abb5ef30-cd82-5385-be74-28e81b729e90
Mørtel, fliseklæber;35e71379-ee8b-569b-a2c0-2f8596c0631b
Naturstenplade, blød, facade;8cc9ef5a-4e6b-50fa-b1e1-3754126c3c22
Naturstenplade, blød, gulv;80023c6d-3032-53c2-a004-f4552e8d491a
Naturstenplade, hård, facade;66a24e62-c29f-57c8-9cc9-ca450de506d4
Naturstenplade, hård, gulv;434be529-6838-51e5-ae3f-bd3cd0b288ca
Naturstensplade, udendørsbrug;5d63ef48-7804-59b7-8089-bf76b122c7ab
Net-forstærket dampspærre PET;c1bf5ad9-1dff-5f44-9237-886b9566221e
Nylonstøbning (PA 6.6);424c1833-05c0-5d17-8202-7619ede9a9bd
OSB-plade;58c088b7-0a08-5c26-9022-e1d2d84cd31d
Oliekedel, kondenserende, 120-400 kW;5187944e-2422-555f-90ab-5350fa6b9f4e
Oliekedel, kondenserende, 20-120 kW;c36b05b9-7864-5be4-80ac-079f7dc9c533
Oliekedel, kondenserende, < 20 kW;2eea15a8-0378-5e87-9364-3277171555db
Ovenlyskuppel, plast (komplet ovenlys);7e7523e5-c203-5c94-8920-417f4ef50491
Overflade, Anodisering af aluminiumplade;97cd1652-ab3d-532f-b08b-26a0d9e4c2d7
Overflade, Facademaling,  silikat;92c743e4-6861-58b3-85db-53bed79d78db
Overflade, Facademaling, akryl maling;91b029e2-8286-52f7-a895-e607be6d1769
Overflade, Facademaling, grunder, dispersion;c55132d9-697e-5b62-a687-d8dffa6a9c31
Overflade, Facademaling, grunder, silikat;4a8e2389-b022-50b0-b860-3166f788659f
Overflade, Facademaling, silikoneharpiks;81b6557b-2afd-5054-b748-79fad2c141f1
Overflade, Indendørsmaling, emulsions maling, slidstærk;feeb3b0a-b190-5285-a8d1-153d24e22974
Overflade, Kalkmaling;e0bf2e1a-148c-5d14-a96a-597aefe3fc06
Overflade, Metal maling (opløsningsmiddelbaseret);0a758688-df9d-514a-a123-3a393d25dd08
Overflade, Metalcoating (vandbaseret);86914102-0676-50c4-a5cd-6ca6e9dbcb94
Overflade, Opløsningsmiddelbaseret lak, hvid;dc2647d6-b69a-5af8-808f-9cf820125c1f
"Overflade, Parket lak (primer til træ; fortyndet med vand)";ee75909d-215c-5a26-8597-a9c318d460f6
Overflade, Parket lak transparent;c986fd4a-966f-5b6b-b2d7-9e2c9f0bfc74
Overflade, Pulver coating af metal;3ee01594-86b9-5f66-9766-9101aafb155b
Overflade, Pulverlakering (Industri, udendørs, hvid);a6baaece-5a56-5fcc-a1d2-5d272f544d16
Overflade, Træmaling, udendørs, dækkende (topcoat-system);20fb4b6d-2ff1-5c7b-b7e4-83091904e9aa
Overflade, Vandbaseret lak, hvid;bdf3fca1-4305-5ece-addb-9b3037863c02
Overflade, Vinduesmaling, hvid;376efc98-123a-501e-9f0e-b949bcbfe106
Overflade, Vinduesmaling, mellemlag dækkende hvid;4b4594f7-86b9-5dfa-be9b-cf1bca614d9e
Overflade, træfacade, semi-pigmenteret lasursystem;57c39f05-f514-5456-8a1d-f2e572bcba72
Overflade, trævinduer, hvid grunder;b7811c8f-7f85-5d98-a127-1c2c8b2c7272
PIR-skum, høj densitet (250 kg/m3);bae9226f-4485-5cff-90cf-8940a046b862
PU skumisolering, belagt med aluminium på begge sider (12 cm);5d1cd029-7f7f-5b89-9f3a-02fa0e284101
PU skumplade (12cm);789ac687-6ef7-566a-aa7c-f1d73648ea8e
PUR fugemasse;f6849492-bcc4-5612-91ae-d9301d256ca2
PUR-underlag på PET-flis (tykkelse 0,0005 m);51aa1fca-4bcd-5192-8c67-ac6ef9fc376c
PVC gulvbelægning;4dcaf13b-44a4-540a-bfa8-996290a64f26
PVC plastisol;a7d3b51c-09bf-556d-b9b4-e84598d74e29
Papiruldsisolering, løsfyld;3c51bacb-27b4-54ae-8a9f-1cd8ff670b34
Papiruldsplader;f83b9fdd-ec72-5882-9bcc-b766cf9914d6
Parket i massivt træ;3f30377c-a1c1-5c39-9d62-bd31195cd034
Parket, flerlag (tykkelse 0,01 m);e0115a84-0aa1-5de0-8c64-4a9ed0c9c2cb
Pellet-kedel, <20 kW;6b418a2f-f897-5794-a6d0-40b827e0fcb4
Perlite 0-1 mm;8fb7c9dc-dbf7-5f56-bd6e-869783a65b4b
Perlite 0-3 mm;65ef3859-ef4c-560a-bf43-625fd365305b
Phenolplast, stift skum (PF);941e94ce-e945-5499-8a47-588f4969d3e9
Pillefyr, 20-120 kW;245ed544-564a-550f-af0d-0d150ac8cace
Pimpsten (SFK-4);8db9f188-2b6d-52b9-b1ac-42e4500c264e
Pimpsten 0-4 mm;a3bb4942-84ba-5fe7-8e93-02a79f70c293
Pimpsten, grus;9432b03a-d56d-5317-9246-613dab728b5e
Plast profil CR (chloropren gummi);03672b65-e3ff-54ce-afff-55a6c46f9c0c
Plast profil SBR;cd51e6e2-d95c-5212-a8ae-0ff2c6e65a79
Plastplade, transparent, PC;8f12a3c9-63b2-58ff-ada2-b2614ade546d
Plastplade, transparent, PMMA ekstruderet;f5109d46-f48d-56d6-bbca-f682b7a33e3e
Plastplade, transparent, PMMA støbte;0cf4636c-9f15-5351-bb10-28b3a9e74052
Plastplade, transparent, PVC;91906118-a928-5bda-9ed6-2115dbda7449
Plastprofil, silikone;0355538a-bf9f-52ac-8988-28a8b15d0139
Polybutadiene rør (PB);d8d28e66-1a1e-51b8-8074-21eeef5a32dc
Polycarbonatplade;11700a1f-0c70-57ea-b1b8-73fcd0e5d3d7
Polyethylen-skum;8926552b-c77d-5069-9a28-25e2f39fae06
Polystyren granulat (cementbundet);2d9106c0-e4e3-5dad-a864-3ac9afc654b4
Polystyren skumfyldning (uden bindemiddel);ca6d1c80-881e-533a-b93d-4a0714d72227
Polyurethanskum (rørisolering);b16c0c20-5870-5094-af5f-5fda20c3f063
Porebeton 380 kg/m³;d68a5087-39c5-5be5-89f0-4e9fff95dc8c
Porebeton 472 kg/m³;3715785d-e3bf-5d48-80e6-00324fadfc89
